source;source_lat;source_lng;target;target_lat;target_lng;cost;directed
1247898155;-3.7719448;-38.614905;1247898146;-3.7726086;-38.6153448;0.000796275379502521;t
1295783291;-3.7467062;-38.5818548;1295782823;-3.7466205;-38.5820801;0.000241048916194525;f
264899066;-3.7388577;-38.587742;264899067;-3.7388762;-38.5880525;0.000311050638968893;t
846883096;-3.7305349;-38.5584788;846883097;-3.7307062;-38.5583822;0.000196660240011322;f
100455737;-3.7500722;-38.4865056;100478679;-3.7500725;-38.4872756;0.000770000058437275;f
264955248;-3.7954199;-38.4951829;264955249;-3.7955366;-38.4941831;0.00100658776567414;t
1524517387;-3.7672862;-38.6405637;1524517388;-3.7673363;-38.6401322;0.000434398733888764;t
264898963;-3.736171;-38.5665658;264898966;-3.7361023;-38.5662121;0.000360310116425537;t
616663137;-3.7242716;-38.5520449;616663139;-3.7241966;-38.5527423;0.000701421242906085;f
622032141;-3.7643094;-38.4835938;622032143;-3.7649838;-38.4835938;0.000674399999999853;f
1368156123;-3.7395519;-38.4689315;1368156109;-3.7394345;-38.4689805;0.000127215407873192;f
100468117;-3.8299581;-38.4231872;100497861;-3.8271218;-38.4228038;0.00286209595401725;f
263939808;-3.7145127;-38.4723075;263939718;-3.7142439;-38.4721536;0.000309739648737629;f
1243889427;-3.8272139;-38.623937;1243889537;-3.8271521;-38.623892;7.64476291324033e-05;f
1285207950;-3.7514865;-38.5638786;1288548349;-3.7529185;-38.5647896;0.00169721683941403;f
616348176;-3.7355404;-38.4970888;621557212;-3.7364436;-38.4973428;0.000938235705992195;t
759729950;-3.7578088;-38.451087;759729951;-3.7574662;-38.4513016;0.000404262192147207;t
1288548420;-3.760019;-38.5741568;1288548135;-3.7602331;-38.5739208;0.000318645272987553;f
1243889505;-3.7828202;-38.5780545;1243889457;-3.7834093;-38.5791029;0.00120257281276607;t
263939493;-3.7512581;-38.4973567;263939494;-3.7510026;-38.4962301;0.0011552089897495;f
264955313;-3.7958328;-38.4904184;264955314;-3.7957207;-38.4912916;0.000880366202207447;t
599631241;-3.7218333;-38.525097;599631237;-3.7216981;-38.5251736;0.000155391762973688;t
263939808;-3.7145127;-38.4723075;263939712;-3.7144167;-38.472471;0.000189600237340858;f
722643592;-3.8038943;-38.6403206;722643593;-3.8076306;-38.6381864;0.00430287663429956;f
571723594;-3.7317879;-38.4915519;616297143;-3.7320672;-38.4906887;0.000907261114561852;t
263911815;-3.7753475;-38.5302736;263911822;-3.7767871;-38.5306511;0.0014882722902745;f
1194468315;-3.8485519;-38.5979661;1194468317;-3.8476527;-38.5996076;0.00187165244903905;t
618050596;-3.7290039;-38.5003431;616297225;-3.729357;-38.4993936;0.00101303003904535;t
622031869;-3.770251;-38.5029272;622031870;-3.7708934;-38.5030988;0.000664924296441243;f
1288548227;-3.7595051;-38.5721613;1288548220;-3.7597451;-38.5729959;0.000868422224501153;f
1524517331;-3.7661476;-38.6524316;1524517328;-3.7661108;-38.6524593;4.60600694727906e-05;f
616663133;-3.7217822;-38.561713;616663130;-3.721587;-38.5609599;0.000777986278796537;t
574430580;-3.7456449;-38.4959964;571723586;-3.7447096;-38.4956593;0.000994194397490416;t
1295889311;-3.733934;-38.5755677;1302847945;-3.7346256;-38.5753066;0.000739245405803611;f
263283253;-3.8058897;-38.6192814;263283255;-3.8058348;-38.6189788;0.000307539867332024;f
344787633;-3.7272429;-38.5507881;1463125660;-3.7261417;-38.5506396;0.00111116771461391;f
622541348;-3.7758788;-38.5120896;622541349;-3.7754185;-38.5120896;0.000460300000000302;f
626198528;-3.7635508;-38.5324528;626198573;-3.764646;-38.5329675;0.0012101153374767;f
1295889391;-3.7089566;-38.5993857;1295889135;-3.7094957;-38.5973568;0.00209930084075545;f
599631735;-3.7294348;-38.4868286;599631739;-3.7282827;-38.4865532;0.00118455880816446;f
1288548412;-3.7600029;-38.5721345;1288548200;-3.7601145;-38.5725016;0.00038368863679282;f
263939677;-3.7163271;-38.4740969;263939695;-3.7158855;-38.4736928;0.000598587813104821;f
264954700;-3.7877383;-38.5129389;264954701;-3.7875143;-38.5131341;0.000297117889061247;f
975711279;-3.7476292;-38.4626087;253406701;-3.7456414;-38.4687019;0.00640924606174768;t
616663079;-3.718005;-38.5625565;616663084;-3.7186615;-38.5633424;0.00102402688441588;f
628524935;-3.7686637;-38.5537103;263929914;-3.7683411;-38.554631;0.000975581493265948;t
265207149;-3.7087769;-38.6394579;265207153;-3.708369;-38.6395535;0.000418953183542742;f
616663062;-3.7170093;-38.5641358;616663063;-3.7172079;-38.5651451;0.00102865370752239;f
264770815;-3.7624695;-38.5358967;626198457;-3.7626622;-38.5351993;0.000723533033109006;f
616662913;-3.7087044;-38.5643007;616662955;-3.7078489;-38.5668795;0.00271700012698007;f
759728919;-3.7717262;-38.4446497;759728924;-3.7699705;-38.4454651;0.00193580981762168;f
263939669;-3.7167207;-38.4743277;263939677;-3.7163271;-38.4740969;0.000456277985445393;f
616348273;-3.7367068;-38.4931988;571723600;-3.7376726;-38.4935374;0.00102343519579858;t
616324942;-3.7479335;-38.4747349;616324945;-3.7490255;-38.4714519;0.00345984869611694;f
616924115;-3.7542353;-38.4833363;616924124;-3.7559665;-38.4838835;0.00181562145834419;f
616325673;-3.7333198;-38.4804641;621912991;-3.7348429;-38.4749852;0.00568666675830398;f
1295783875;-3.7441745;-38.5920944;1295783769;-3.7435694;-38.592192;0.000612920688180261;f
100499798;-3.7951698;-38.450802;100430690;-3.7952987;-38.4513152;0.00052914029330635;f
616924083;-3.7631588;-38.4843977;616924084;-3.7630965;-38.4836475;0.000752782392201656;f
1355406314;-3.7544402;-38.6196691;1355406574;-3.7552647;-38.6201865;0.000973397662828524;f
1463133164;-3.7429788;-38.5368264;264770328;-3.7431876;-38.5366164;0.000296137535616872;t
1247897541;-3.753861;-38.6060002;1247897552;-3.7550194;-38.6055918;0.0012282838108508;f
1302847995;-3.7315853;-38.5764547;1302848018;-3.7319469;-38.5774151;0.00102621767671754;f
628525275;-3.7731735;-38.5584036;628524061;-3.7731802;-38.5583075;9.63332756635743e-05;f
574464306;-3.7566921;-38.4914048;574464309;-3.7569383;-38.4912009;0.000319671159158979;t
616541956;-3.7559842;-38.5131853;616541920;-3.7570334;-38.5129814;0.00106882919589681;f
616662935;-3.7049788;-38.5677305;616662936;-3.7056105;-38.5678056;0.000636148488954818;f
1371734838;-3.84428;-38.5806304;1371735073;-3.8441141;-38.5817891;0.00117051633906202;f
595251081;-3.7208711;-38.6590969;595251084;-3.7207426;-38.6592042;0.000167408303256582;t
100441903;-3.7652937;-38.5031798;100460040;-3.7649184;-38.5030099;0.000411966139383565;f
621913465;-3.7221494;-38.4741632;621913467;-3.7225776;-38.4743456;0.000465429908793967;f
265075318;-3.754147;-38.556183;1288548350;-3.7541905;-38.5561422;5.96396680075232e-05;t
264898912;-3.7305669;-38.5306971;265021079;-3.7313383;-38.5309203;0.00080304184199855;t
100436739;-3.7086216;-38.6017646;100495559;-3.7086214;-38.6012513;0.000513300038965061;f
1302847907;-3.7363321;-38.5949547;1302847923;-3.7363803;-38.5948259;0.000137523379836092;f
1355406374;-3.7476655;-38.6047024;1355406220;-3.7477155;-38.6048184;0.000126317061395636;f
1166922488;-3.8030678;-38.5321048;1166922489;-3.8031856;-38.5323194;0.000244806045676622;f
479234791;-3.7235035;-38.5518488;344785821;-3.722611;-38.5516932;0.000905962256388055;t
1295782826;-3.7642381;-38.6021496;1295783538;-3.7655751;-38.6016495;0.00142746944275394;t
265021059;-3.7345165;-38.5367303;264770575;-3.7346889;-38.536723;0.000172554484149506;t
599631281;-3.7203891;-38.5210101;599631289;-3.720565;-38.5220086;0.00101387526846404;f
616663017;-3.7090864;-38.5582754;616663003;-3.7087103;-38.5581684;0.000391024564445716;f
622394054;-3.8012524;-38.470789;622394055;-3.8013273;-38.4717438;0.000957733287502813;f
263284370;-3.7731843;-38.5611569;263284372;-3.7714414;-38.5605669;0.00184005445843403;f
264943786;-3.7864537;-38.5137128;264943787;-3.7863164;-38.5132752;0.000458633895387366;f
622538809;-3.807481;-38.5722676;622538812;-3.8076095;-38.5717741;0.000509955390210227;f
100461083;-3.7222954;-38.6217775;100440365;-3.721522;-38.6217779;0.000773400103439275;f
253406617;-3.7417233;-38.5258737;253406619;-3.7414911;-38.5258463;0.000233811034812041;t
627226956;-3.722933;-38.5197768;627226959;-3.7229758;-38.5196695;0.000115521123612662;f
587735181;-3.7329033;-38.5037006;477116610;-3.7325301;-38.5047442;0.00110832269668661;t
975711279;-3.7476292;-38.4626087;975711278;-3.7477669;-38.4626435;0.000142029327957503;f
1295782951;-3.7433069;-38.5934792;1295782934;-3.7443503;-38.5933122;0.00105667997047309;f
595251445;-3.7223057;-38.6424672;595251446;-3.7228303;-38.6425959;0.000540156319967742;t
1295782996;-3.7580007;-38.587566;1295782965;-3.756229;-38.5866345;0.00200165260222684;f
599631819;-3.7270696;-38.4827688;599631806;-3.7278359;-38.4829594;0.000789648054514524;f
621999835;-3.7607975;-38.4830687;622414459;-3.7618284;-38.4830224;0.00103193919394519;t
253383364;-3.7805132;-38.5395897;253383365;-3.7804451;-38.5394525;0.00015317130932168;t
626124597;-3.7459829;-38.5406582;626124598;-3.746712;-38.5398547;0.00108498804601972;f
616542073;-3.7367507;-38.4963997;621557212;-3.7364436;-38.4973428;0.000991840723100881;t
1295783326;-3.74556;-38.5938382;1295782806;-3.7455981;-38.5941983;0.000362109955678218;f
1283719481;-3.756995;-38.6142586;1283719235;-3.7563493;-38.6142421;0.000645910783312764;f
1295783225;-3.7489116;-38.5903466;1295782690;-3.7497364;-38.5906802;0.000889710065135513;f
1368152594;-3.7438385;-38.4652959;1368152580;-3.7434862;-38.4653057;0.00035243627792825;f
263929925;-3.7664678;-38.5594978;265020825;-3.7654173;-38.5590557;0.00113973797866016;f
629736779;-3.7475416;-38.5421291;263951184;-3.7492686;-38.5436866;0.00232558277642694;f
263930013;-3.7756628;-38.5269799;263930016;-3.7759839;-38.5261946;0.000848411044250465;f
616542011;-3.7322467;-38.5175693;482794588;-3.7314274;-38.5173124;0.000858632692132513;t
264898960;-3.7366998;-38.56897;604159848;-3.7365491;-38.5683574;0.000630863891821786;t
622032126;-3.7746296;-38.4945158;622032127;-3.7744155;-38.4951166;0.000637808317600996;f
622539980;-3.746403;-38.5163805;622539984;-3.7463952;-38.5161129;0.000267713652988848;f
263973532;-3.735365;-38.6534618;416713453;-3.7352775;-38.6537151;0.000267987201184139;t
599631559;-3.7305789;-38.4861108;599631779;-3.7307424;-38.4850427;0.00108054146611554;f
622540224;-3.7540207;-38.5295826;622540228;-3.7545916;-38.5300562;0.000741770699070465;f
626198202;-3.7690732;-38.5345283;626198093;-3.7686574;-38.5355319;0.00108632527357525;f
626198390;-3.7667625;-38.5323991;626198393;-3.7662627;-38.5335375;0.0012432837970491;f
253383366;-3.7804238;-38.5392322;253383367;-3.7805721;-38.5391;0.000198669902101105;t
263973594;-3.7377202;-38.6563046;263973597;-3.7377283;-38.6566295;0.00032500095384727;f
1371756495;-3.8372458;-38.4808998;1371756494;-3.8373006;-38.4809607;8.19258811321297e-05;t
616541873;-3.7539929;-38.515846;616541874;-3.7538752;-38.5147302;0.00112199061047854;f
100472415;-3.7096577;-38.6125435;100452033;-3.7101733;-38.6125433;0.000515600038789708;f
1301113468;-3.7204549;-38.5135654;599631474;-3.7205855;-38.5127956;0.000780799846311918;f
622393033;-3.7792421;-38.4998105;622393036;-3.779392;-38.4991453;0.000681880524725861;f
1194314742;-3.8439776;-38.5851376;1194314741;-3.8439438;-38.5850184;0.000123899475382623;t
1288548330;-3.753197;-38.5594002;1285207962;-3.7530763;-38.5595227;0.000171973079291041;f
1295783315;-3.7420438;-38.5957701;1295783338;-3.7424649;-38.5957096;0.000425423859228047;f
1295889143;-3.731429;-38.5691304;1295889410;-3.7320795;-38.5690927;0.000651591543837421;t
599631533;-3.7301975;-38.4932428;599631534;-3.7311509;-38.4935416;0.00099912611816596;t
629737276;-3.7408089;-38.5445443;629737279;-3.7413845;-38.5450248;0.00074979704587421;f
599631736;-3.7295934;-38.4861931;599631737;-3.7289299;-38.4862432;0.000665388803632932;f
621912763;-3.7664505;-38.4825638;621912765;-3.7682919;-38.4823815;0.00185040191580087;t
1288548162;-3.7587075;-38.5720057;1288548397;-3.7585898;-38.5720647;0.000131659750873041;f
344787748;-3.7284779;-38.5497351;616060564;-3.7281936;-38.5498187;0.000296336717267131;t
1295889254;-3.7351963;-38.5841918;759584011;-3.7353157;-38.5841782;0.000120172043338162;t
622051032;-3.810075;-38.478798;622051033;-3.8104925;-38.4787766;0.000418048095319076;t
723204029;-3.8498759;-38.6459056;351937026;-3.8499832;-38.6461304;0.000249095022028075;f
735984619;-3.7615508;-38.5443673;735984620;-3.7609512;-38.5450218;0.000887631911325999;f
975719146;-3.8117093;-38.4810981;975719195;-3.8112355;-38.4807011;0.00061813868993908;f
622540944;-3.7712433;-38.5121433;622540946;-3.7711577;-38.5117677;0.000385230736051327;f
622031723;-3.794562;-38.46712;622394040;-3.7958141;-38.4671197;0.00125210003593949;f
263283837;-3.7413046;-38.5735678;263283840;-3.7412948;-38.573372;0.000196045096852927;f
1275276059;-3.7609752;-38.5843239;1295782542;-3.7605699;-38.5850982;0.000873961429351396;t
263929626;-3.7699593;-38.5500639;628524625;-3.7696461;-38.5509374;0.000927952849021785;t
264955343;-3.7997497;-38.5063848;264955344;-3.7996054;-38.5065188;0.000196922548228391;t
263331169;-3.7552005;-38.5991491;263331170;-3.7548947;-38.5992568;0.000324211242865226;f
582267262;-3.8418981;-38.4806592;1371756510;-3.8407949;-38.4800691;0.00125110680998683;t
482988564;-3.7398359;-38.5621019;626124878;-3.7395707;-38.5609971;0.00113618399918353;f
263282884;-3.7380467;-38.6093599;263282886;-3.7379966;-38.6091689;0.000197461413953146;f
263283476;-3.7931868;-38.6072535;263283479;-3.7925194;-38.6069342;0.000739848126307241;f
264943738;-3.7755085;-38.5647423;263284353;-3.7761125;-38.5642544;0.000776442148518578;t
1295889060;-3.7173022;-38.6017782;1295889466;-3.7174789;-38.6019228;0.000228324440215579;t
1295783055;-3.7674503;-38.5776502;1288548192;-3.7673203;-38.5777134;0.000144548400198479;f
100489170;-3.753856;-38.4900224;616924129;-3.7539752;-38.4902028;0.000216223957967899;f
253390815;-3.7800997;-38.5153513;253390816;-3.779623;-38.5149157;0.000645747822293275;t
265207115;-3.7095666;-38.6396057;265207117;-3.7105472;-38.6398666;0.00101471432925753;t
264943603;-3.790334;-38.5399361;622539106;-3.7913696;-38.5402635;0.00108612067469585;f
1304306941;-3.7174521;-38.6086927;1304306446;-3.7173737;-38.6087123;8.08128702625451e-05;f
616297203;-3.7348055;-38.4891192;616297189;-3.7337695;-38.4891544;0.00103659781979276;t
1295889439;-3.7002202;-38.5815061;1295889163;-3.7000566;-38.5818392;0.000371107221701838;f
263330817;-3.8026227;-38.5872315;263330822;-3.8023201;-38.5876359;0.000505080310446332;f
622540138;-3.7471065;-38.5177315;264770725;-3.7479957;-38.5180033;0.000929812819872981;t
626124741;-3.7341753;-38.5485665;626124802;-3.7345501;-38.5485021;0.000380292518990115;f
616663049;-3.7091008;-38.5547915;616663050;-3.7092614;-38.5543409;0.00047836463080018;f
621913409;-3.7252435;-38.4819523;621913411;-3.7259822;-38.4818021;0.000753815448236418;f
616541986;-3.7453895;-38.5024168;477358147;-3.7456883;-38.5014622;0.00100027126320814;t
264770362;-3.7462351;-38.5243957;264770363;-3.7456933;-38.5244851;0.000549126214999541;f
264954972;-3.8418479;-38.5486766;264954970;-3.8419979;-38.5485179;0.000218370533726622;f
1283720164;-3.7465564;-38.6062414;1283719904;-3.7468508;-38.6062146;0.000295617320196307;f
263330906;-3.7832959;-38.592832;263330909;-3.7829327;-38.5926703;0.000397569025453489;f
1463125648;-3.7304796;-38.5511937;1463125631;-3.7294011;-38.5510518;0.00108779495310386;f
263929598;-3.7700088;-38.534767;626198222;-3.7687851;-38.5332006;0.00198772499355521;f
264943294;-3.7446068;-38.5446273;264943293;-3.7448477;-38.5445169;0.000264992396118702;t
622393146;-3.7830319;-38.4993813;622393151;-3.7845413;-38.4998319;0.00157522338733066;f
1285207944;-3.7580117;-38.5787488;1285207929;-3.7592268;-38.5764421;0.00260716951884459;f
574430586;-3.7450219;-38.4979603;616348245;-3.7447212;-38.4989081;0.00099435674181731;t
616348238;-3.7395033;-38.4951065;571723601;-3.7397509;-38.4941765;0.000962395843711985;t
622031751;-3.7919911;-38.4806859;622031816;-3.7919745;-38.4803776;0.000308746578928806;f
263929468;-3.7790675;-38.5421223;263929471;-3.7799168;-38.5420574;0.000851776085600419;f
264954323;-3.8536192;-38.5344894;264954324;-3.8534536;-38.5346358;0.000221034657914775;f
1283719396;-3.7601903;-38.6143632;1283719966;-3.7602813;-38.6144651;0.000136618483373885;f
263284263;-3.8275132;-38.5923489;263984714;-3.8292436;-38.5932516;0.00195170475482547;f
263323183;-3.7568066;-38.6116574;263323188;-3.7575306;-38.6120085;0.000804641044194329;f
1248707783;-3.7653541;-38.6123301;1248707986;-3.766221;-38.6111073;0.00149891809315961;f
265075423;-3.7370571;-38.5699325;265075424;-3.7376406;-38.5699577;0.000584043911020824;t
265204127;-3.7113489;-38.5580204;265204131;-3.7111238;-38.5588135;0.000824425630365941;t
616348296;-3.7416883;-38.4793436;621557254;-3.7421475;-38.4796265;0.000539348727634928;t
622422600;-3.7955754;-38.4790733;622422601;-3.7956404;-38.4798548;0.000784198476147664;t
264954440;-3.8198565;-38.5191171;264954441;-3.819428;-38.5193806;0.000503035287030618;f
264770710;-3.7485586;-38.5168944;616542051;-3.7497427;-38.5166078;0.00121829075757707;f
264954851;-3.834059;-38.5349115;264954854;-3.8339416;-38.5346427;0.000293319279966844;f
1355406180;-3.7588862;-38.626917;1355406490;-3.7571872;-38.6258328;0.00201546288479893;f
344787749;-3.728761;-38.5474707;1463099793;-3.7286125;-38.5466787;0.000805801619503983;f
759583768;-3.7376228;-38.5855623;759583772;-3.7377353;-38.5854872;0.000135263668438806;t
1283719878;-3.7515842;-38.6094567;1283719633;-3.7523269;-38.6094547;0.000742702692872448;f
1295782579;-3.7512722;-38.5959042;1295782606;-3.7507907;-38.5958252;0.00048793775217719;f
1326628360;-3.8422297;-38.4942915;1326628368;-3.842294;-38.4933849;0.000908877356963397;t
1295782949;-3.7471709;-38.5894171;1295782916;-3.7477072;-38.5893542;0.000539976017985353;f
759652841;-3.7221043;-38.465056;759652929;-3.721569;-38.4641226;0.001076002625456;f
482794586;-3.7321271;-38.5151602;616542017;-3.7317794;-38.5162643;0.00115755436158037;f
599631352;-3.7254043;-38.5113688;599631354;-3.7253138;-38.511851;0.000490619088499883;f
618050568;-3.7336294;-38.4859756;616297191;-3.7336426;-38.4865678;0.00059234709419376;t
759653899;-3.7186248;-38.4750767;759653911;-3.7183036;-38.4750445;0.000322809975062832;t
253390901;-3.7811193;-38.516138;263929752;-3.7815817;-38.5164778;0.000573827325943352;t
616919304;-3.7632732;-38.4909943;616919325;-3.764895;-38.4920267;0.00192252048103519;f
622392710;-3.789605;-38.4966347;622392713;-3.788973;-38.4969657;0.000713431846778002;f
622539315;-3.7866592;-38.5174433;622539317;-3.7864116;-38.5172535;0.000311977242755987;f
1247892333;-3.7563145;-38.6094869;1247892331;-3.7574279;-38.6070085;0.00271700683105624;f
265207104;-3.6979296;-38.6309492;265207107;-3.6987453;-38.6311793;0.000847533185189892;t
264954673;-3.7954125;-38.5142272;264954674;-3.7949938;-38.5144029;0.000454070677317879;f
264771032;-3.7454114;-38.5322804;264770918;-3.7456562;-38.5314436;0.000871872284220106;f
265206798;-3.6923554;-38.6465152;265206802;-3.6926286;-38.6460417;0.000546663049789454;t
616924090;-3.7576579;-38.4857503;616924091;-3.7583384;-38.4857062;0.000681927459485112;f
264770261;-3.7825819;-38.5303318;264770262;-3.7829205;-38.5301981;0.000364040725743492;f
599631523;-3.7307759;-38.4913629;599631517;-3.7304577;-38.4922461;0.000938772325969948;t
476816781;-3.7293522;-38.5096067;478337886;-3.7297175;-38.5084761;0.00118815001156897;t
616541909;-3.7587379;-38.513761;616541888;-3.7595385;-38.5135715;0.000822721465626254;f
621913133;-3.730725;-38.4762124;621913135;-3.7316778;-38.4752146;0.00137964947722257;f
1327041688;-3.8320979;-38.4978744;1327041741;-3.8320337;-38.4976276;0.000255013489838544;f
622414385;-3.7986147;-38.47979;621912794;-3.7990915;-38.4797422;0.000479190024938296;t
263323172;-3.7533887;-38.6086692;263323176;-3.7541751;-38.609582;0.00120483559044513;f
599631462;-3.7204598;-38.5173521;1301113476;-3.7203032;-38.516088;0.00127376307450898;f
1295783082;-3.7608489;-38.574321;1295782971;-3.7606224;-38.5741925;0.000260412173292368;t
759583703;-3.7373713;-38.585404;759583708;-3.7374516;-38.585522;0.000142730830587245;t
621557249;-3.7405208;-38.4851693;621913230;-3.7405563;-38.4850574;0.000117396166888307;t
265626128;-3.722088;-38.5364636;265085230;-3.7216016;-38.5363032;0.000512165129620651;f
759583875;-3.7395996;-38.5852603;759584102;-3.738035;-38.5853799;0.00156916452929563;t
621913226;-3.7432618;-38.4871129;621913227;-3.7427479;-38.4865335;0.000774465990214828;t
1194287082;-3.8527397;-38.5883352;1194287091;-3.8529003;-38.5883031;0.000163776585629276;t
622394092;-3.7968953;-38.4789643;264955253;-3.7969841;-38.4798307;0.000870938803819929;f
628524871;-3.7679812;-38.5545412;263929914;-3.7683411;-38.554631;0.000370934023782968;f
1295782609;-3.7422676;-38.5943254;1295782802;-3.7433867;-38.5941599;0.00113127143515617;f
264943652;-3.782291;-38.5554034;264943654;-3.7818366;-38.5562399;0.000951951474602047;t
265085084;-3.7059031;-38.5869201;265085085;-3.7056257;-38.5869643;0.000280899270201503;f
622541132;-3.7757075;-38.5172287;622541133;-3.7771207;-38.5168532;0.00146223612662174;f
616348307;-3.7493153;-38.5047471;616297060;-3.7499147;-38.5028641;0.00197609953191244;f
253390965;-3.7801775;-38.514693;253390947;-3.7805241;-38.5145378;0.000379761240782236;t
616325113;-3.7457729;-38.4769132;616325567;-3.7450243;-38.4792155;0.00242094759340582;t
1295783709;-3.7467843;-38.5841128;1295783841;-3.7470541;-38.5841078;0.000269846326638308;f
265021176;-3.7296416;-38.5363782;265626240;-3.7288114;-38.5361368;0.000864584293171995;t
264943527;-3.8072177;-38.5242758;264943530;-3.8069428;-38.5243758;0.000292523520422966;t
477116615;-3.734;-38.5052692;482794581;-3.7349933;-38.5055902;0.00104388020864471;t
571729292;-3.7361293;-38.4983289;621557210;-3.7362455;-38.4983703;0.000123354772911425;t
622541455;-3.7767378;-38.5132268;622541459;-3.7762922;-38.5130552;0.000477499654450652;t
263929659;-3.770445;-38.5499244;263929662;-3.7703792;-38.5500056;0.000104513539790343;t
263283275;-3.8043982;-38.6174107;263283278;-3.8043708;-38.6175666;0.000158289513237284;f
622392843;-3.7853764;-38.4977934;622392846;-3.7867001;-38.4981925;0.0013825565087916;f
264770622;-3.7382197;-38.5421515;265639887;-3.7378658;-38.5414497;0.000785982474360943;t
1283719068;-3.7536319;-38.6157954;1283718986;-3.7543057;-38.6158516;0.000676139689709214;t
263929654;-3.771275;-38.5502919;628525353;-3.7718696;-38.5505008;0.00063022882352489;t
622050758;-3.8074094;-38.4791199;622050761;-3.8076449;-38.4792057;0.000250642953222634;f
264955021;-3.8459;-38.5617944;264955020;-3.8455814;-38.5608578;0.00098930557462898;f
622541569;-3.7722389;-38.5147396;622541572;-3.773181;-38.5145894;0.000953998139411273;f
622393075;-3.7759555;-38.4971282;622031881;-3.7770598;-38.497434;0.00114585868674986;f
1304306295;-3.7176651;-38.6082295;1304307056;-3.7179259;-38.6077584;0.000538471772703703;f
1288548417;-3.7764813;-38.5680613;1243889448;-3.7763388;-38.5678374;0.000265400565179447;f
1295889450;-3.7337573;-38.5724617;1295889333;-3.7335997;-38.5724795;0.000158602017641953;f
1288548214;-3.7477555;-38.5702301;1288548169;-3.7487887;-38.5713124;0.00149628724848721;f
1295783027;-3.7429327;-38.5911628;1295783743;-3.742757;-38.5900404;0.00113606876992531;f
1283719908;-3.7500203;-38.6095109;1283719092;-3.7500412;-38.6103988;0.000888145945216122;f
1355406438;-3.763168;-38.6296883;1355406326;-3.7623024;-38.6291223;0.00103422403762391;f
1295782962;-3.7565655;-38.5927576;1295783151;-3.756228;-38.5933826;0.000710303632258106;t
616662830;-3.703769;-38.569093;616662832;-3.7028911;-38.5688033;0.000924464439554969;f
1304306719;-3.6811036;-38.6555562;1304306986;-3.6830935;-38.6557872;0.00200326309055981;f
759653637;-3.7143637;-38.4720297;759653639;-3.7142888;-38.4718902;0.000158335908753682;t
1271040194;-3.7659062;-38.5980091;1271040201;-3.7658634;-38.59839;0.000383297077998826;t
622393259;-3.781319;-38.4965167;622392852;-3.7815516;-38.4959123;0.000647612631130912;f
1304306908;-3.6918798;-38.6154948;265207481;-3.6924748;-38.6154814;0.000595150871628048;f
265203948;-3.7239765;-38.5155242;627227058;-3.7240182;-38.5149655;0.000560254031666926;t
622394031;-3.8010704;-38.4684179;622394052;-3.8011132;-38.4691474;0.000730754466286601;f
264770960;-3.7502803;-38.530253;264771024;-3.7507804;-38.5296613;0.000774731501877447;t
781766598;-3.7104412;-38.4660908;781766601;-3.7100023;-38.465093;0.00109006332384893;f
759729357;-3.770352;-38.4395195;759730463;-3.7706128;-38.4396608;0.000296618155207589;t
264899057;-3.7374191;-38.5776412;264899058;-3.7375393;-38.5786285;0.000994590031116833;t
975719143;-3.8100127;-38.4844977;975719171;-3.8107489;-38.483006;0.00166347808220797;f
100445383;-3.7192019;-38.6225488;100515992;-3.7192017;-38.6222921;0.000256700077906173;f
264770302;-3.7478168;-38.5323486;264770303;-3.7474267;-38.5331303;0.00087363201635866;f
1371756519;-3.8424132;-38.4808389;582267262;-3.8418981;-38.4806592;0.00054554569011379;t
621913027;-3.7341039;-38.4812212;621913028;-3.7341368;-38.4811315;9.55431839571234e-05;f
1327041715;-3.8268204;-38.4935077;1327041718;-3.8263173;-38.4935828;0.000508674375214106;f
1524521371;-3.7690047;-38.6257761;499843329;-3.7687136;-38.6255157;0.00039057313015755;f
1288548276;-3.7545517;-38.5675081;1288548380;-3.7533336;-38.566727;0.00144702619879398;f
1524517308;-3.7637247;-38.6384894;499842391;-3.7639934;-38.6381807;0.000409261994324754;f
759729260;-3.7664804;-38.4395964;759729262;-3.7673904;-38.4391673;0.00100609483151375;f
1243889472;-3.7755931;-38.566581;1243889535;-3.7755197;-38.5663976;0.000197542704241579;f
265020849;-3.751045;-38.5482714;629736642;-3.7502772;-38.5491071;0.00113486181097304;f
264955231;-3.8095949;-38.5208651;264955232;-3.8092932;-38.5222481;0.00141552530531666;t
265203794;-3.711468;-38.5580188;265203803;-3.7116682;-38.5572254;0.000818268660036981;t
263330809;-3.8037323;-38.5847042;263330811;-3.8030665;-38.5850883;0.00076864975769471;f
263929720;-3.782693;-38.5186824;264770281;-3.7828712;-38.5187997;0.000213341346203478;f
1371734862;-3.8475717;-38.5722243;1371734860;-3.8458803;-38.5762316;0.00434963070271284;f
1285207952;-3.7474503;-38.5825414;1295782979;-3.748124;-38.5832433;0.000972900457397103;f
628524890;-3.773955;-38.5567728;628524892;-3.7744688;-38.5569337;0.000538404355481707;f
1371734877;-3.8557661;-38.5530144;1371734873;-3.8541122;-38.5568928;0.00421632206668124;f
622392816;-3.7831924;-38.4979114;622392820;-3.7842737;-38.4982226;0.00112519115264889;f
264771135;-3.7198169;-38.5433038;264771136;-3.7193402;-38.5434324;0.000493741683475302;f
265203940;-3.7238485;-38.5179951;599631423;-3.7243069;-38.5180254;0.000459400315629197;t
